"","zip","city","state","metro","county_name","x2020_01"
"3592","76548","Harker Heights","TX","Killeen-Temple","Bell County",204764
"3593","53213","Wauwatosa","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",269492
"3594","55033","Hastings","MN","Minneapolis-St. Paul-Bloomington","Dakota County",284286
"3595","29566","Little River","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",178961
"3596","53105","Rochester","WI","Racine","Racine County",239363
"3597","21201","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",181738
"3598","97008","Beaverton","OR","Portland-Vancouver-Hillsboro","Washington County",428558
"3599","60076","Skokie","IL","Chicago-Naperville-Elgin","Cook County",312397
"3600","11937","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",1472036
"3601","39466","Picayune","MS","Picayune","Pearl River County",118623
"3602","93955","Seaside","CA","Salinas","Monterey County",564461
"3603","95204","Stockton","CA","Stockton-Lodi","San Joaquin County",271530
"3604","94063","Redwood City","CA","San Francisco-Oakland-Hayward","San Mateo County",1170051
"3605","93454","Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara County",385603
"3606","28150","Shelby","NC","Shelby","Cleveland County",104243
"3607","6824","Fairfield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",581328
"3608","75042","Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",196455
"3609","76182","North Richland Hills","TX","Dallas-Fort Worth-Arlington","Tarrant County",281437
"3610","6708","Waterbury","CT","New Haven-Milford","New Haven County",143502
"3611","55912","Austin","MN","Austin","Mower County",122085
"3612","98607","Camas","WA","Portland-Vancouver-Hillsboro","Clark County",496772
"3613","4330","Augusta","ME","Augusta-Waterville","Kennebec County",151721
"3614","91403","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1127086
"3615","82801","Sheridan","WY","Sheridan","Sheridan County",275661
"3616","34481","Ocala","FL","Ocala","Marion County",154295
"3617","54494","Wisconsin Rapids","WI","Wisconsin Rapids-Marshfield","Wood County",129406
"3618","43512","Defiance","OH","Defiance","Defiance County",125273
"3619","2889","Warwick","RI","Providence-Warwick","Kent County",235847
"3620","80241","Thornton","CO","Denver-Aurora-Lakewood","Adams County",402523
"3621","70503","Lafayette","LA","Lafayette","Lafayette Parish",219941
"3622","96825","Honolulu","HI","Urban Honolulu","Honolulu County",947908
"3623","75229","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",460356
"3624","97062","Tualatin","OR","Portland-Vancouver-Hillsboro","Washington County",487036
"3625","29926","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",430700
"3626","32901","Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",184475
"3627","92123","San Diego","CA","San Diego-Carlsbad","San Diego County",635840
"3628","83687","Nampa","ID","Boise City","Canyon County",257837
"3629","50021","Ankeny","IA","Des Moines-West Des Moines","Polk County",233382
"3630","7050","Orange","NJ","New York-Newark-Jersey City","Essex County",248558
"3631","75032","Rockwall","TX","Dallas-Fort Worth-Arlington","Rockwall County",343902
"3632","53095","West Bend","WI","Milwaukee-Waukesha-West Allis","Washington County",239661
"3633","17201","Chambersburg","PA","Chambersburg-Waynesboro","Franklin County",155690
"3634","92120","San Diego","CA","San Diego-Carlsbad","San Diego County",675851
"3635","76020","Azle","TX","Dallas-Fort Worth-Arlington","Tarrant County",221305
"3636","70403","Hammond","LA","Hammond","Tangipahoa Parish",156806
"3637","77502","Pasadena","TX","Houston-The Woodlands-Sugar Land","Harris County",156204
"3638","12804","Town Of Kingsbury","NY","Glens Falls","Washington County",229171
"3639","95210","Stockton","CA","Stockton-Lodi","San Joaquin County",279788
"3640","93021","Moorpark","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",678874
"3641","2116","Boston","MA","Boston-Cambridge-Newton","Suffolk County",1244386
"3642","45431","Beavercreek","OH","Dayton","Greene County",155446
"3643","15010","Chippewa Township","PA","Pittsburgh","Beaver County",134092
"3644","8610","Hamilton Township","NJ","Trenton","Mercer County",183413
"3645","22312","Lincolnia","VA","Washington-Arlington-Alexandria","Fairfax County",492397
"3646","11580","Valley Stream","NY","New York-Newark-Jersey City","Nassau County",499476
"3647","32962","Vero Beach","FL","Sebastian-Vero Beach","Indian River County",162876
"3648","19406","King of Prussia","PA","Philadelphia-Camden-Wilmington","Montgomery County",332415
"3649","31525","Brunswick","GA","Brunswick","Glynn County",162607
"3650","61108","Rockford","IL","Rockford","Winnebago County",97055
"3651","38834","Corinth","MS","Corinth","Alcorn County",100475
"3652","77018","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",429156
"3653","54952","Menasha","WI","Oshkosh-Neenah","Winnebago County",153172
"3654","73132","Oklahoma City","OK","Oklahoma City","Oklahoma County",163763
"3655","37743","Greeneville","TN","Greeneville","Greene County",115684
"3656","12205","Town of Colonie","NY","Albany-Schenectady-Troy","Albany County",217772
"3657","18901","Doylestown Township","PA","Philadelphia-Camden-Wilmington","Bucks County",423753
"3658","98029","Issaquah","WA","Seattle-Tacoma-Bellevue","King County",760342
"3659","20111","Manassas Park","VA","Washington-Arlington-Alexandria","Manassas Park City",348168
"3660","1876","Tewksbury","MA","Boston-Cambridge-Newton","Middlesex County",446154
"3661","91356","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",966341
"3662","93637","Madera","CA","Madera","Madera County",259820
"3663","98498","Lakewood","WA","Seattle-Tacoma-Bellevue","Pierce County",362067
"3664","30534","Dawsonville","GA","Atlanta-Sandy Springs-Roswell","Dawson County",250898
"3665","20191","Reston","VA","Washington-Arlington-Alexandria","Fairfax County",479834
"3666","21209","Pikesville","MD","Baltimore-Columbia-Towson","Baltimore County",322976
"3667","60102","Algonquin","IL","Chicago-Naperville-Elgin","McHenry County",260479
"3668","76117","Haltom City","TX","Dallas-Fort Worth-Arlington","Tarrant County",164334
"3669","17110","Susquehanna Township","PA","Harrisburg-Carlisle","Dauphin County",155920
"3670","37917","Knoxville","TN","Knoxville","Knox County",133877
"3671","30240","Lagrange","GA","LaGrange","Troup County",147526
"3672","70126","New Orleans","LA","New Orleans-Metairie","Orleans Parish",147585
"3673","55434","Blaine","MN","Minneapolis-St. Paul-Bloomington","Anoka County",249516
"3674","91352","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",585708
"3675","24019","Roanoke","VA","Roanoke","Roanoke City",190443
"3676","44883","Tiffin","OH","Tiffin","Seneca County",122274
"3677","24501","Lynchburg","VA","Lynchburg","Lynchburg City",99047
"3678","98007","Bellevue","WA","Seattle-Tacoma-Bellevue","King County",717361
"3679","68601","Columbus","NE","Columbus","Platte County",177994
"3680","77027","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",636741
"3681","92675","San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim","Orange County",774248
"3682","37415","Chattanooga","TN","Chattanooga","Hamilton County",186866
"3683","21133","Randallstown","MD","Baltimore-Columbia-Towson","Baltimore County",256697
"3684","78260","San Antonio","TX","San Antonio-New Braunfels","Bexar County",358848
"3685","85743","Tucson","AZ","Tucson","Pima County",265158
"3686","47362","New Castle","IN","New Castle","Henry County",82555
"3687","94306","Palo Alto","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",2716541
"3688","29205","Columbia","SC","Columbia","Richland County",207045
"3689","12302","Town Of Glenville","NY","Albany-Schenectady-Troy","Schenectady County",200886
"3690","8087","Little Egg Harbor Township","NJ","New York-Newark-Jersey City","Ocean County",205508
"3691","18052","Whitehall Township","PA","Allentown-Bethlehem-Easton","Lehigh County",202968
"3692","14620","Rochester","NY","Rochester","Monroe County",163119
"3693","2131","Boston","MA","Boston-Cambridge-Newton","Suffolk County",557412
"3694","74006","Bartlesville","OK","Bartlesville","Washington County",135447
"3695","76705","Bellmead","TX","Waco","McLennan County",126198
"3696","15213","Pittsburgh","PA","Pittsburgh","Allegheny County",200180
"3697","95132","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1131028
"3698","19125","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",292648
"3699","78746","Austin","TX","Austin-Round Rock","Travis County",1147837
"3700","44135","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",88881
"3701","94510","Benicia","CA","Vallejo-Fairfield","Solano County",628738
"3702","84116","Salt Lake City","UT","Salt Lake City","Salt Lake County",302576
"3703","15650","Unity Township","PA","Pittsburgh","Westmoreland County",155531
"3704","98273","Mount Vernon","WA","Mount Vernon-Anacortes","Skagit County",364734
"3705","92869","Orange","CA","Los Angeles-Long Beach-Anaheim","Orange County",757353
"3706","78602","Bastrop","TX","Austin-Round Rock","Bastrop County",239883
"3707","6095","Windsor","CT","Hartford-West Hartford-East Hartford","Hartford County",219615
"3708","7065","Rahway","NJ","New York-Newark-Jersey City","Union County",312638
"3709","23601","Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",188358
"3710","97502","Central Point","OR","Medford","Jackson County",292707
"3711","86409","Kingman","AZ","Lake Havasu City-Kingman","Mohave County",161989
"3712","60110","Carpentersville","IL","Chicago-Naperville-Elgin","Kane County",170922
"3713","70663","Sulphur","LA","Lake Charles","Calcasieu Parish",163971
"3714","53406","Mount Pleasant","WI","Racine","Racine County",229869
"3715","11566","Merrick","NY","New York-Newark-Jersey City","Nassau County",563805
"3716","80304","Boulder","CO","Boulder","Boulder County",1009427
"3717","75208","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",310637
"3718","48116","Brighton","MI","Detroit-Warren-Dearborn","Livingston County",298373
"3719","93710","Fresno","CA","Fresno","Fresno County",276880
"3720","20723","Laurel","MD","Washington-Arlington-Alexandria","Prince Georges County",415013
"3721","85541","Payson","AZ","Payson","Gila County",282486
"3722","78363","Kingsville","TX","Kingsville","Kleberg County",103269
"3723","32533","Cantonment","FL","Pensacola-Ferry Pass-Brent","Escambia County",198803
"3724","83651","Nampa","ID","Boise City","Canyon County",230757
"3725","98362","Port Angeles","WA","Port Angeles","Clallam County",277799
"3726","86301","Prescott","AZ","Prescott","Yavapai County",342932
"3727","76016","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",247804
"3728","39212","Jackson","MS","Jackson","Hinds County",54345
"3729","57201","Watertown","SD","Watertown","Codington County",204885
"3730","56303","Saint Cloud","MN","St. Cloud","Stearns County",158643
"3731","76048","Granbury","TX","Dallas-Fort Worth-Arlington","Hood County",201006
"3732","42431","Madisonville","KY","Madisonville","Hopkins County",99731
"3733","43062","Pataskala","OH","Columbus","Licking County",241874
"3734","30094","Conyers","GA","Atlanta-Sandy Springs-Roswell","Rockdale County",199629
"3735","92311","Barstow","CA","Riverside-San Bernardino-Ontario","San Bernardino County",145162
"3736","33426","Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",221797
"3737","79927","Socorro","TX","El Paso","El Paso County",108303
"3738","29115","Orangeburg","SC","Orangeburg","Orangeburg County",74709
"3739","80138","Parker","CO","Denver-Aurora-Lakewood","Douglas County",537294
"3740","58504","Bismarck","ND","Bismarck","Burleigh County",264199
"3741","33618","Greater Carrollwood","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",287188
"3742","23116","Mechanicsville","VA","Richmond","Hanover County",328359
"3743","45750","Marietta","OH","Marietta","Washington County",132291
"3744","92008","Carlsbad","CA","San Diego-Carlsbad","San Diego County",875463
"3745","70802","Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",79371
"3746","3062","Nashua","NH","Manchester-Nashua","Hillsborough County",330355
"3747","7208","Elizabeth","NJ","New York-Newark-Jersey City","Union County",333679
"3748","80911","Security-Widefield","CO","Colorado Springs","El Paso County",266197
"3749","98101","Seattle","WA","Seattle-Tacoma-Bellevue","King County",678349
"3750","23435","Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",302696
"3751","48205","Detroit","MI","Detroit-Warren-Dearborn","Wayne County",26805
"3752","7110","Nutley","NJ","New York-Newark-Jersey City","Essex County",407517
"3753","95838","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",281000
"3754","77041","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",202655
"3755","72404","Jonesboro","AR","Jonesboro","Craighead County",180862
"3756","98684","Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",351922
"3757","4106","South Portland","ME","Portland-South Portland","Cumberland County",313047
"3758","79761","Odessa","TX","Odessa","Ector County",161038
"3759","77590","Texas City","TX","Houston-The Woodlands-Sugar Land","Galveston County",130459
"3760","18940","Newtown Township","PA","Philadelphia-Camden-Wilmington","Bucks County",483507
"3761","74066","Sapulpa","OK","Tulsa","Creek County",119335
"3762","52806","Davenport","IA","Davenport-Moline-Rock Island","Scott County",157930
"3763","84057","Orem","UT","Provo-Orem","Utah County",316812
"3764","37311","Cleveland","TN","Cleveland","Bradley County",135444
"3765","53072","Pewaukee","WI","Milwaukee-Waukesha-West Allis","Waukesha County",363579
"3766","71457","Natchitoches","LA","Natchitoches","Natchitoches Parish",176068
"3767","85349","San Luis","AZ","Yuma","Yuma County",146846
"3768","74011","Broken Arrow","OK","Tulsa","Tulsa County",182607
"3769","22079","Lorton","VA","Washington-Arlington-Alexandria","Fairfax County",504575
"3770","11050","Port Washington","NY","New York-Newark-Jersey City","Nassau County",885091
"3771","97132","Newberg","OR","Portland-Vancouver-Hillsboro","Yamhill County",391624
"3772","78703","Austin","TX","Austin-Round Rock","Travis County",989881
"3773","35811","Huntsville","AL","Huntsville","Madison County",170540
"3774","94607","Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",689981
"3775","8330","Hamilton Township","NJ","Atlantic City-Hammonton","Atlantic County",175328
"3776","28104","Stallings","NC","Charlotte-Concord-Gastonia","Union County",365056
"3777","95842","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",311998
"3778","47933","Crawfordsville","IN","Crawfordsville","Montgomery County",138588
"3779","41018","Erlanger","KY","Cincinnati","Kenton County",147146
"3780","79606","Abilene","TX","Abilene","Taylor County",197593
"3781","77833","Brenham","TX","Brenham","Washington County",222486
"3782","18045","Palmer Township","PA","Allentown-Bethlehem-Easton","Northampton County",247003
"3783","33909","Cape Coral","FL","Cape Coral-Fort Myers","Lee County",197106
"3784","32548","Fort Walton Beach","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",221818
"3785","85742","Tucson","AZ","Tucson","Pima County",237813
