"","zip","state","state_name","city","x2020_01","region","division"
"22328","43747","OH","Ohio","Jerusalem",125183,"Midwest","East North Central"
"22329","47980","IN","Indiana","Reynolds",119810,"Midwest","East North Central"
"22330","51053","IA","Iowa","Schaller",84470,"Midwest","West North Central"
"22331","59855","MT","Montana","Ronan",157817,"West","Mountain"
"22332","49268","MI","Michigan","Palmyra",125454,"Midwest","East North Central"
"22333","66023","KS","Kansas","Effingham",101012,"Midwest","West North Central"
"22334","49638","MI","Michigan","Harrietta",102296,"Midwest","East North Central"
"22335","80420","CO","Colorado","Alma",377306,"West","Mountain"
"22336","92275","CA","California","Thermal",160002,"West","Pacific"
"22337","93266","CA","California","Stratford",151742,"West","Pacific"
"22338","25547","WV","West Virginia","Pecks Mill",83821,"South","South Atlantic"
"22339","56010","MN","Minnesota","Amboy",147864,"Midwest","West North Central"
"22340","73027","OK","Oklahoma","Coyle",106386,"South","West South Central"
"22341","19437","PA","Pennsylvania","Lower Gwynedd Township",832001,"Northeast","Middle Atlantic"
"22342","28347","NC","North Carolina","Hoffman",68965,"South","South Atlantic"
"22343","62567","IL","Illinois","Stonington",81928,"Midwest","East North Central"
"22344","24366","VA","Virginia","Bastian",122743,"South","South Atlantic"
"22345","29592","SC","South Carolina","Sellers",136171,"South","South Atlantic"
"22346","38674","MS","Mississippi","Tiplersville",81921,"South","East South Central"
"22347","51354","IA","Iowa","Ocheyedan",63933,"Midwest","West North Central"
"22348","71323","LA","Louisiana","Center Point",102260,"South","West South Central"
"22349","24569","VA","Virginia","Long Island",112688,"South","South Atlantic"
"22350","31066","GA","Georgia","Musella",138252,"South","South Atlantic"
"22351","8720","NJ","New Jersey","Wall Township",571003,"Northeast","Middle Atlantic"
"22352","94514","CA","California","Byron",688667,"West","Pacific"
"22353","75478","TX","Texas","Saltillo",140973,"South","West South Central"
"22354","45849","OH","Ohio","Grover Hill",83477,"Midwest","East North Central"
"22355","58271","ND","North Dakota","Pembina",116450,"Midwest","West North Central"
"22356","62214","IL","Illinois","Addieville",143992,"Midwest","East North Central"
"22357","69120","NE","Nebraska","Arnold",77250,"Midwest","West North Central"
"22358","95225","CA","California","Valley Springs",338864,"West","Pacific"
"22359","73738","OK","Oklahoma","Garber",54741,"South","West South Central"
"22360","56524","MN","Minnesota","Clitherall",317916,"Midwest","West North Central"
"22361","70397","LA","Louisiana","Theriot",137959,"South","West South Central"
"22362","46348","IN","Indiana","La Crosse",129820,"Midwest","East North Central"
"22363","54964","WI","Wisconsin","Utica",214988,"Midwest","East North Central"
"22364","26808","WV","West Virginia","High View",166204,"South","South Atlantic"
"22365","71375","LA","Louisiana","Waterproof",37224,"South","West South Central"
"22366","12151","NY","New York","Round Lake",235203,"Northeast","Middle Atlantic"
"22367","45711","OH","Ohio","Amesville",84178,"Midwest","East North Central"
"22368","52346","IA","Iowa","Van Horne",158023,"Midwest","West North Central"
"22369","49818","MI","Michigan","Cornell",100424,"Midwest","East North Central"
"22370","47921","IN","Indiana","Boswell",56989,"Midwest","East North Central"
"22371","53069","WI","Wisconsin","Okauchee",430815,"Midwest","East North Central"
"22372","16362","PA","Pennsylvania","Canal Township",113120,"Northeast","Middle Atlantic"
"22373","34762","FL","Florida","Leesburg",141173,"South","South Atlantic"
"22374","18923","PA","Pennsylvania","Bedminster Township",440351,"Northeast","Middle Atlantic"
"22375","64733","MO","Missouri","Chilhowee",139570,"Midwest","West North Central"
"22376","4987","ME","Maine","Troy",146349,"Northeast","New England"
"22377","50230","IA","Iowa","Radcliffe",157574,"Midwest","West North Central"
"22378","52154","IA","Iowa","Lawler",124605,"Midwest","West North Central"
"22379","97823","OR","Oregon","Condon",119535,"West","Pacific"
"22380","12153","NY","New York","Town Of Sand Lake",225476,"Northeast","Middle Atlantic"
"22381","5647","VT","Vermont","Cabot",168879,"Northeast","New England"
"22382","52209","IA","Iowa","Blairstown",143626,"Midwest","West North Central"
"22383","66865","KS","Kansas","Olpe",167427,"Midwest","West North Central"
"22384","17006","PA","Pennsylvania","Toboyne Township",108460,"Northeast","Middle Atlantic"
"22385","76561","TX","Texas","Oglesby",141079,"South","West South Central"
"22386","55919","MN","Minnesota","Brownsville",221485,"Midwest","West North Central"
"22387","66507","KS","Kansas","Maple Hill",171325,"Midwest","West North Central"
"22388","99348","WA","Washington","Prescott",167750,"West","Pacific"
"22389","22714","VA","Virginia","Brandy Station",334213,"South","South Atlantic"
"22390","73620","OK","Oklahoma","Arapaho",83098,"South","West South Central"
"22391","36482","AL","Alabama","Whatley",78095,"South","East South Central"
"22392","38452","TN","Tennessee","Cypress Inn",128205,"South","East South Central"
"22393","41180","KY","Kentucky","Webbville",113742,"South","East South Central"
"22394","41727","KY","Kentucky","Chavies",99373,"South","East South Central"
"22395","74734","OK","Oklahoma","Eagletown",58081,"South","West South Central"
"22396","81433","CO","Colorado","Silverton",288175,"West","Mountain"
"22397","30148","GA","Georgia","Marble Hill",193351,"South","South Atlantic"
"22398","25979","WV","West Virginia","Lerona",82079,"South","South Atlantic"
"22399","98940","WA","Washington","Ronald",410104,"West","Pacific"
"22400","74936","OK","Oklahoma","Gans",81577,"South","West South Central"
"22401","83255","ID","Idaho","Howe",247665,"West","Mountain"
"22402","83444","ID","Idaho","Roberts",198473,"West","Mountain"
"22403","99030","WA","Washington","Rockford",287396,"West","Pacific"
"22404","31629","GA","Georgia","Dixie",134441,"South","South Atlantic"
"22405","4951","ME","Maine","Monroe",161846,"Northeast","New England"
"22406","40009","KY","Kentucky","Bradfordsville",75089,"South","East South Central"
"22407","54621","WI","Wisconsin","Chaseburg",211432,"Midwest","East North Central"
"22408","69025","NE","Nebraska","Curtis",75208,"Midwest","West North Central"
"22409","77857","TX","Texas","Cameron",220848,"South","West South Central"
"22410","71264","LA","Louisiana","Oak Ridge",100710,"South","West South Central"
"22411","83262","ID","Idaho","Pingree",214986,"West","Mountain"
"22412","75438","TX","Texas","Dodd City",164221,"South","West South Central"
"22413","38030","TN","Tennessee","Finley",76180,"South","East South Central"
"22414","18333","PA","Pennsylvania","Polk Township",179402,"Northeast","Middle Atlantic"
"22415","47930","IN","Indiana","Clarks Hill",144453,"Midwest","East North Central"
"22416","52530","IA","Iowa","Agency",104375,"Midwest","West North Central"
"22417","38253","TN","Tennessee","Rives",112087,"South","East South Central"
"22418","41519","KY","Kentucky","Sidney",48110,"South","East South Central"
"22419","46374","IN","Indiana","San Pierre",128916,"Midwest","East North Central"
"22420","68825","NE","Nebraska","Callaway",116165,"Midwest","West North Central"
"22421","83624","ID","Idaho","Grand View",209857,"West","Mountain"
"22422","52039","IA","Iowa","Rickardsville",241160,"Midwest","West North Central"
"22423","55724","MN","Minnesota","Cotton",159547,"Midwest","West North Central"
"22424","54003","WI","Wisconsin","Beldenville",254844,"Midwest","East North Central"
"22425","75421","TX","Texas","Paris",123427,"South","West South Central"
"22426","27947","NC","North Carolina","Jarvisburg",190735,"South","South Atlantic"
"22427","62241","IL","Illinois","Ellis Grove",93277,"Midwest","East North Central"
"22428","68641","NE","Nebraska","Howells",142894,"Midwest","West North Central"
"22429","73734","OK","Oklahoma","Dover",94869,"South","West South Central"
"22430","73832","OK","Oklahoma","Arnett",75249,"South","West South Central"
"22431","71325","LA","Louisiana","Cheneyville",98519,"South","West South Central"
"22432","44901","OH","Ohio","Mansfield",170422,"Midwest","East North Central"
"22433","71660","AR","Arkansas","New Edinburg",76094,"South","West South Central"
"22434","54408","WI","Wisconsin","Aniwa",153163,"Midwest","East North Central"
"22435","51006","IA","Iowa","Battle Creek",52406,"Midwest","West North Central"
"22436","52147","IA","Iowa","Hawkeye",125041,"Midwest","West North Central"
"22437","59486","MT","Montana","Valier",141677,"West","Mountain"
"22438","59853","MT","Montana","Noxon",261998,"West","Mountain"
"22439","73565","OK","Oklahoma","Ryan",29863,"South","West South Central"
"22440","25186","WV","West Virginia","Montgomery",49598,"South","South Atlantic"
"22441","21869","MD","Maryland","Vienna",123707,"South","South Atlantic"
"22442","77878","TX","Texas","Somerville",147511,"South","West South Central"
"22443","52728","IA","Iowa","Buffalo",112639,"Midwest","West North Central"
"22444","38481","TN","Tennessee","Saint Joseph",81807,"South","East South Central"
"22445","18371","PA","Pennsylvania","Lehman Township",179016,"Northeast","Middle Atlantic"
"22446","56253","MN","Minnesota","Lake Lillian",174901,"Midwest","West North Central"
"22447","23967","VA","Virginia","Saxe",84840,"South","South Atlantic"
"22448","49836","MI","Michigan","Germfask",76950,"Midwest","East North Central"
"22449","62627","IL","Illinois","Chandlerville",73469,"Midwest","East North Central"
"22450","20680","MD","Maryland","Ridge",319851,"South","South Atlantic"
"22451","28041","NC","North Carolina","Faith",148268,"South","South Atlantic"
"22452","73951","OK","Oklahoma","Tyrone",71056,"South","West South Central"
"22453","72004","AR","Arkansas","Altheimer",35480,"South","West South Central"
"22454","96047","CA","California","Igo",274615,"West","Pacific"
"22455","95439","CA","California","Fulton",764832,"West","Pacific"
"22456","62063","IL","Illinois","Medora",144407,"Midwest","East North Central"
"22457","55925","MN","Minnesota","Dakota",232594,"Midwest","West North Central"
"22458","68814","NE","Nebraska","Ansley",75405,"Midwest","West North Central"
"22459","87714","NM","New Mexico","Cimarron",107329,"West","Mountain"
"22460","6090","CT","Connecticut","Granby",335955,"Northeast","New England"
"22461","85362","AZ","Arizona","Yarnell",156244,"West","Mountain"
"22462","49725","MI","Michigan","De Tour Village",112431,"Midwest","East North Central"
"22463","26269","WV","West Virginia","Hambleton",98720,"South","South Atlantic"
"22464","51462","IA","Iowa","Scranton",91265,"Midwest","West North Central"
"22465","54756","WI","Wisconsin","Nelson",124575,"Midwest","East North Central"
"22466","67490","KS","Kansas","Wilson",60197,"Midwest","West North Central"
"22467","80478","CO","Colorado","Tabernash",580848,"West","Mountain"
"22468","82720","WY","Wyoming","Hulett",285331,"West","Mountain"
"22469","21402","MD","Maryland","Annapolis",554682,"South","South Atlantic"
"22470","35587","AL","Alabama","Townley",85550,"South","East South Central"
"22471","45326","OH","Ohio","Fletcher",132929,"Midwest","East North Central"
"22472","49963","MI","Michigan","South Range",78135,"Midwest","East North Central"
"22473","2663","TX","Texas","Rye",399933,"South","West South Central"
"22474","14784","NY","New York","Town Of Stockton",79639,"Northeast","Middle Atlantic"
"22475","47147","IN","Indiana","Nabb",172751,"Midwest","East North Central"
"22476","55065","MN","Minnesota","Randolph",349179,"Midwest","West North Central"
"22477","74423","OK","Oklahoma","Braggs",73482,"South","West South Central"
"22478","71450","LA","Louisiana","Marthaville",118446,"South","West South Central"
"22479","15675","PA","Pennsylvania","Penn Township",107109,"Northeast","Middle Atlantic"
"22480","4066","ME","Maine","Harpswell",427181,"Northeast","New England"
"22481","97436","OR","Oregon","Elkton",235023,"West","Pacific"
"22482","51466","IA","Iowa","Wall Lake",96566,"Midwest","West North Central"
"22483","65637","MO","Missouri","Dora",167536,"Midwest","West North Central"
"22484","73664","OK","Oklahoma","Sentinel",49687,"South","West South Central"
"22485","12175","NY","New York","Town Of Summit",146182,"Northeast","Middle Atlantic"
"22486","52202","IA","Iowa","Alburnett",196458,"Midwest","West North Central"
"22487","52362","IA","Iowa","Wyoming",94281,"Midwest","West North Central"
"22488","98336","WA","Washington","Glenoma",212731,"West","Pacific"
"22489","52658","IA","Iowa","Wever",152064,"Midwest","West North Central"
"22490","61018","IL","Illinois","Dakota",117514,"Midwest","East North Central"
"22491","12861","NY","New York","Putnam",240727,"Northeast","Middle Atlantic"
"22492","47575","IN","Indiana","Saint Anthony",196422,"Midwest","East North Central"
"22493","59919","MT","Montana","Hungry Horse",193601,"West","Mountain"
"22494","68456","NE","Nebraska","Utica",141083,"Midwest","West North Central"
"22495","75468","TX","Texas","Pattonville",154557,"South","West South Central"
"22496","16210","PA","Pennsylvania","Washington Township",97780,"Northeast","Middle Atlantic"
"22497","94970","CA","California","Stinson Beach",2224743,"West","Pacific"
"22498","31090","GA","Georgia","Toomsboro",60720,"South","South Atlantic"
"22499","50107","IA","Iowa","Grand Junction",56431,"Midwest","West North Central"
"22500","62533","IL","Illinois","Farmersville",93716,"Midwest","East North Central"
"22501","63867","MO","Missouri","Matthews",80312,"Midwest","West North Central"
"22502","68343","NE","Nebraska","Dorchester",107694,"Midwest","West North Central"
"22503","27943","NC","North Carolina","Hatteras",290355,"South","South Atlantic"
"22504","46570","IN","Indiana","Tippecanoe",132386,"Midwest","East North Central"
"22505","83344","ID","Idaho","Murtaugh",284865,"West","Mountain"
"22506","31783","GA","Georgia","Rebecca",93922,"South","South Atlantic"
"22507","38044","TN","Tennessee","Hornsby",84071,"South","East South Central"
"22508","56120","MN","Minnesota","Butterfield",63178,"Midwest","West North Central"
"22509","57045","SD","South Dakota","Menno",60127,"Midwest","West North Central"
